date,store,sales,promo,holiday
2023-10-06,8,217.86,0,0
2023-10-07,8,209.77,0,0
2023-10-08,8,235.95,1,0
2023-10-09,8,230.72,0,0
2023-10-10,8,245.28,0,0
2023-10-11,8,247.94,0,0
2023-10-12,8,242.19,0,0
2023-10-13,8,213.71,0,0
2023-10-14,8,217.15,0,0
2023-10-15,8,217.4,0,0
2023-10-16,8,228.22,0,0
2023-10-17,8,243.52,0,0
2023-10-18,8,250.58,0,0
2023-10-19,8,245.01,0,0
2023-10-20,8,220.6,0,0
2023-10-21,8,210.05,0,0
2023-10-22,8,213.33,0,0
2023-10-23,8,237.83,0,0
2023-10-24,8,242.77,0,0
2023-10-25,8,278.38,1,0
2023-10-26,8,245.07,0,0
2023-10-27,8,221.18,0,0
2023-10-28,8,215.36,0,0
2023-10-29,8,239.03,1,0
2023-10-30,8,228.25,0,0
2023-10-31,8,252.38,0,0
2023-11-01,8,275.49,1,0
2023-11-02,8,267.35,1,0
2023-11-03,8,222.08,0,0
2023-11-04,8,235.08,1,0
2023-11-05,8,211.87,0,0
2023-11-06,8,230.19,0,0
2023-11-07,8,285.54,0,1
2023-11-08,8,285.62,1,0
2023-11-09,8,246.16,0,0
2023-11-10,8,216.87,0,0
2023-11-11,8,240.93,1,0
2023-11-12,8,217.66,0,0
2023-11-13,8,237.56,0,0
2023-11-14,8,289.25,0,1
2023-11-15,8,251.03,0,0
2023-11-16,8,282.13,0,1
2023-11-17,8,254.87,1,0
2023-11-18,8,206.09,0,0
2023-11-19,8,215.6,0,0
2023-11-20,8,237.62,0,0
2023-11-21,8,244.97,0,0
2023-11-22,8,290.57,0,1
2023-11-23,8,237.94,0,0
2023-11-24,8,210.28,0,0
2023-11-25,8,241.18,1,0
2023-11-26,8,216.5,0,0
2023-11-27,8,228.11,0,0
2023-11-28,8,270.59,1,0
2023-11-29,8,245.87,0,0
2023-11-30,8,243.32,0,0
2023-12-01,8,262.06,1,0
2023-12-02,8,218.34,0,0
2023-12-03,8,208.62,0,0
2023-12-04,8,235.3,0,0
2023-12-05,8,243.39,0,0
2023-12-06,8,287.71,0,1
2023-12-07,8,277.54,0,1
2023-12-08,8,226.08,0,0
2023-12-09,8,256.57,0,1
2023-12-10,8,215.2,0,0
2023-12-11,8,230.97,0,0
2023-12-12,8,249.38,0,0
2023-12-13,8,293.81,0,1
2023-12-14,8,246.08,0,0
2023-12-15,8,216.47,0,0
2023-12-16,8,212.23,0,0
2023-12-17,8,210.7,0,0
2023-12-18,8,231.47,0,0
2023-12-19,8,276.28,1,0
2023-12-20,8,251.09,0,0
2023-12-21,8,236.55,0,0
2023-12-22,8,215.81,0,0
2023-12-23,8,202.0,0,0
2023-12-24,8,215.73,0,0
2023-12-25,8,229.92,0,0
2023-12-26,8,274.38,1,0
2023-12-27,8,258.29,0,0
2023-12-28,8,236.6,0,0
2023-12-29,8,260.68,1,0
2023-12-30,8,260.94,0,1
2023-12-31,8,206.98,0,0
2022-01-01,9,196.55,0,0
2022-01-02,9,203.1,0,0
2022-01-03,9,213.52,0,0
2022-01-04,9,272.69,0,1
2022-01-05,9,238.81,0,0
2022-01-06,9,228.11,0,0
2022-01-07,9,211.36,0,0
2022-01-08,9,194.87,0,0
2022-01-09,9,198.22,0,0
2022-01-10,9,208.34,0,0
2022-01-11,9,234.61,0,0
2022-01-12,9,271.32,1,0
2022-01-13,9,273.22,0,1
2022-01-14,9,209.36,0,0
2022-01-15,9,223.23,1,0
2022-01-16,9,192.49,0,0
2022-01-17,9,221.87,0,0
2022-01-18,9,223.37,0,0
2022-01-19,9,234.56,0,0
2022-01-20,9,224.37,0,0
2022-01-21,9,207.84,0,0
2022-01-22,9,267.59,1,1
2022-01-23,9,202.02,0,0
2022-01-24,9,204.93,0,0
2022-01-25,9,232.77,0,0
2022-01-26,9,295.46,1,1
2022-01-27,9,229.5,0,0
2022-01-28,9,205.76,0,0
2022-01-29,9,186.98,0,0
2022-01-30,9,197.6,0,0
2022-01-31,9,214.51,0,0
2022-02-01,9,269.0,1,0
2022-02-02,9,237.94,0,0
2022-02-03,9,227.91,0,0
2022-02-04,9,244.79,1,0
2022-02-05,9,197.63,0,0
2022-02-06,9,205.8,0,0
2022-02-07,9,221.13,0,0
2022-02-08,9,226.97,0,0
2022-02-09,9,244.67,0,0
2022-02-10,9,249.44,1,0
2022-02-11,9,213.82,0,0
2022-02-12,9,230.88,0,1
2022-02-13,9,205.38,0,0
2022-02-14,9,227.37,0,0
2022-02-15,9,232.68,0,0
2022-02-16,9,236.38,0,0
2022-02-17,9,229.94,0,0
2022-02-18,9,207.94,0,0
2022-02-19,9,207.9,0,0
2022-02-20,9,203.69,0,0
2022-02-21,9,216.81,0,0
2022-02-22,9,271.4,0,1
2022-02-23,9,233.34,0,0
2022-02-24,9,224.1,0,0
2022-02-25,9,208.18,0,0
2022-02-26,9,196.72,0,0
2022-02-27,9,199.78,0,0
2022-02-28,9,229.26,0,0
2022-03-01,9,229.3,0,0
2022-03-02,9,239.09,0,0
2022-03-03,9,230.55,0,0
2022-03-04,9,213.43,0,0
2022-03-05,9,199.22,0,0
2022-03-06,9,202.22,0,0
2022-03-07,9,221.37,0,0
2022-03-08,9,276.13,0,1
2022-03-09,9,237.41,0,0
2022-03-10,9,220.13,0,0
2022-03-11,9,208.29,0,0
2022-03-12,9,194.13,0,0
2022-03-13,9,200.44,0,0
2022-03-14,9,259.63,0,1
2022-03-15,9,236.94,0,0
2022-03-16,9,277.96,1,0
2022-03-17,9,265.6,0,1
2022-03-18,9,244.86,1,0
2022-03-19,9,201.74,0,0
2022-03-20,9,250.6,0,1
2022-03-21,9,222.69,0,0
2022-03-22,9,230.46,0,0
2022-03-23,9,230.79,0,0
2022-03-24,9,260.2,1,0
2022-03-25,9,238.69,1,0
2022-03-26,9,195.66,0,0
2022-03-27,9,198.14,0,0
2022-03-28,9,250.97,1,0
2022-03-29,9,273.39,1,0
2022-03-30,9,237.72,0,0
2022-03-31,9,271.94,0,1
2022-04-01,9,251.17,0,1
2022-04-02,9,234.47,0,1
2022-04-03,9,208.5,0,0
2022-04-04,9,215.04,0,0
2022-04-05,9,236.31,0,0
2022-04-06,9,238.4,0,0
2022-04-07,9,233.8,0,0
2022-04-08,9,236.74,1,0
2022-04-09,9,233.22,1,0
2022-04-10,9,240.98,0,1
2022-04-11,9,258.31,0,1
2022-04-12,9,218.37,0,0
2022-04-13,9,250.92,0,0
2022-04-14,9,232.44,0,0
2022-04-15,9,208.55,0,0
2022-04-16,9,195.99,0,0
2022-04-17,9,203.05,0,0
2022-04-18,9,224.8,0,0
2022-04-19,9,257.44,1,0
2022-04-20,9,280.1,0,1
2022-04-21,9,238.89,0,0
2022-04-22,9,207.06,0,0
2022-04-23,9,202.36,0,0
2022-04-24,9,216.89,0,0
2022-04-25,9,224.72,0,0
2022-04-26,9,237.88,0,0
2022-04-27,9,273.69,1,0
2022-04-28,9,228.38,0,0
2022-04-29,9,219.58,0,0
2022-04-30,9,200.32,0,0
2022-05-01,9,196.43,0,0
2022-05-02,9,219.95,0,0
2022-05-03,9,302.76,1,1
2022-05-04,9,240.1,0,0
2022-05-05,9,269.44,0,1
2022-05-06,9,249.42,1,0
2022-05-07,9,206.14,0,0
2022-05-08,9,207.89,0,0
2022-05-09,9,222.25,0,0
2022-05-10,9,232.65,0,0
2022-05-11,9,230.95,0,0
2022-05-12,9,231.65,0,0
2022-05-13,9,257.76,0,1
2022-05-14,9,202.47,0,0
2022-05-15,9,204.25,0,0
2022-05-16,9,224.93,0,0
2022-05-17,9,237.88,0,0
2022-05-18,9,280.64,1,0
2022-05-19,9,237.6,0,0
2022-05-20,9,258.93,0,1
2022-05-21,9,207.15,0,0
2022-05-22,9,200.82,0,0
2022-05-23,9,226.28,0,0
2022-05-24,9,270.53,1,0
2022-05-25,9,245.59,0,0
2022-05-26,9,264.25,1,0
2022-05-27,9,246.75,1,0
2022-05-28,9,217.22,0,0
2022-05-29,9,207.24,0,0
2022-05-30,9,227.99,0,0
2022-05-31,9,236.64,0,0
2022-06-01,9,286.86,0,1
2022-06-02,9,266.84,1,0
2022-06-03,9,216.66,0,0
2022-06-04,9,212.41,0,0
2022-06-05,9,203.55,0,0
2022-06-06,9,251.23,1,0
2022-06-07,9,280.41,0,1
2022-06-08,9,277.66,1,0
2022-06-09,9,263.39,1,0
2022-06-10,9,221.61,0,0
2022-06-11,9,201.1,0,0
2022-06-12,9,202.62,0,0
2022-06-13,9,225.55,0,0
2022-06-14,9,239.31,0,0
2022-06-15,9,246.32,0,0
2022-06-16,9,272.7,0,1
2022-06-17,9,213.83,0,0
2022-06-18,9,204.39,0,0
2022-06-19,9,208.82,0,0
2022-06-20,9,262.84,0,1
2022-06-21,9,269.03,1,0
2022-06-22,9,241.94,0,0
2022-06-23,9,237.47,0,0
2022-06-24,9,216.85,0,0
2022-06-25,9,246.4,1,0
2022-06-26,9,209.83,0,0
2022-06-27,9,221.96,0,0
2022-06-28,9,253.75,0,0
2022-06-29,9,246.38,0,0
2022-06-30,9,268.49,1,0
2022-07-01,9,219.19,0,0
2022-07-02,9,208.58,0,0
2022-07-03,9,212.05,0,0
2022-07-04,9,219.55,0,0
2022-07-05,9,242.59,0,0
2022-07-06,9,238.04,0,0
2022-07-07,9,233.02,0,0
2022-07-08,9,212.96,0,0
2022-07-09,9,207.6,0,0
2022-07-10,9,241.4,1,0
2022-07-11,9,227.82,0,0
2022-07-12,9,282.53,0,1
2022-07-13,9,241.98,0,0
2022-07-14,9,232.93,0,0
2022-07-15,9,251.54,1,0
2022-07-16,9,251.5,0,1
2022-07-17,9,274.34,1,1
2022-07-18,9,218.11,0,0
2022-07-19,9,267.81,1,0
2022-07-20,9,250.59,0,0
2022-07-21,9,280.66,0,1
2022-07-22,9,212.66,0,0
2022-07-23,9,248.05,0,1
2022-07-24,9,219.6,0,0
2022-07-25,9,258.19,1,0
2022-07-26,9,248.91,0,0
2022-07-27,9,250.7,0,0
2022-07-28,9,300.39,1,1
2022-07-29,9,216.68,0,0
2022-07-30,9,247.04,0,1
2022-07-31,9,211.3,0,0
2022-08-01,9,231.04,0,0
2022-08-02,9,274.19,1,0
2022-08-03,9,261.38,1,0
2022-08-04,9,228.72,0,0
2022-08-05,9,247.05,0,1
2022-08-06,9,208.09,0,0
2022-08-07,9,242.33,1,0
2022-08-08,9,268.23,0,1
2022-08-09,9,237.7,0,0
2022-08-10,9,249.78,0,0
2022-08-11,9,239.22,0,0
2022-08-12,9,212.06,0,0
2022-08-13,9,230.23,1,0
2022-08-14,9,211.47,0,0
2022-08-15,9,306.12,1,1
2022-08-16,9,251.35,0,0
2022-08-17,9,279.58,1,0
2022-08-18,9,232.34,0,0
2022-08-19,9,263.12,0,1
2022-08-20,9,205.65,0,0
2022-08-21,9,207.99,0,0
2022-08-22,9,246.79,1,0
2022-08-23,9,243.71,0,0
2022-08-24,9,243.96,0,0
2022-08-25,9,266.82,1,0
2022-08-26,9,237.54,1,0
2022-08-27,9,209.11,0,0
2022-08-28,9,230.02,1,0
2022-08-29,9,233.3,0,0
2022-08-30,9,246.16,0,0
2022-08-31,9,246.07,0,0
2022-09-01,9,239.5,0,0
2022-09-02,9,214.49,0,0
2022-09-03,9,208.97,0,0
2022-09-04,9,216.5,0,0
2022-09-05,9,242.74,1,0
2022-09-06,9,241.66,0,0
2022-09-07,9,277.7,1,0
2022-09-08,9,236.06,0,0
2022-09-09,9,227.02,0,0
2022-09-10,9,243.34,0,1
2022-09-11,9,209.77,0,0
2022-09-12,9,248.98,1,0
2022-09-13,9,251.8,0,0
2022-09-14,9,246.93,0,0
2022-09-15,9,265.2,1,0
2022-09-16,9,219.82,0,0
2022-09-17,9,212.49,0,0
2022-09-18,9,214.96,0,0
2022-09-19,9,272.15,1,0
2022-09-20,9,276.87,1,0
2022-09-21,9,246.18,0,0
2022-09-22,9,234.93,0,0
2022-09-23,9,288.47,1,1
2022-09-24,9,202.15,0,0
2022-09-25,9,243.77,1,0
2022-09-26,9,233.18,0,0
2022-09-27,9,271.88,1,0
2022-09-28,9,244.82,0,0
2022-09-29,9,245.67,0,0
2022-09-30,9,213.65,0,0
2022-10-01,9,199.67,0,0
2022-10-02,9,238.16,1,0
2022-10-03,9,221.91,0,0
2022-10-04,9,277.23,1,0
2022-10-05,9,247.41,0,0
2022-10-06,9,237.34,0,0
2022-10-07,9,226.9,0,0
2022-10-08,9,206.91,0,0
2022-10-09,9,218.15,0,0
2022-10-10,9,237.52,0,0
2022-10-11,9,243.37,0,0
2022-10-12,9,253.24,0,0
2022-10-13,9,267.58,1,0
2022-10-14,9,226.1,0,0
2022-10-15,9,202.86,0,0
2022-10-16,9,246.4,0,1
2022-10-17,9,298.35,1,1
2022-10-18,9,241.55,0,0
2022-10-19,9,247.33,0,0
2022-10-20,9,238.04,0,0
2022-10-21,9,225.43,0,0
2022-10-22,9,249.02,0,1
2022-10-23,9,240.86,1,0
2022-10-24,9,228.9,0,0
2022-10-25,9,242.5,0,0
2022-10-26,9,245.59,0,0
2022-10-27,9,261.42,1,0
2022-10-28,9,222.53,0,0
2022-10-29,9,208.57,0,0
2022-10-30,9,260.16,0,1
2022-10-31,9,223.77,0,0
2022-11-01,9,243.99,0,0
2022-11-02,9,259.67,0,0
2022-11-03,9,235.14,0,0
2022-11-04,9,221.35,0,0
2022-11-05,9,205.68,0,0
2022-11-06,9,208.93,0,0
2022-11-07,9,269.1,1,0
2022-11-08,9,247.9,0,0
2022-11-09,9,251.63,0,0
2022-11-10,9,231.71,0,0
2022-11-11,9,224.68,0,0
2022-11-12,9,247.9,1,0
2022-11-13,9,251.77,1,0
2022-11-14,9,235.05,0,0
2022-11-15,9,241.75,0,0
2022-11-16,9,252.88,0,0
2022-11-17,9,273.88,1,0
2022-11-18,9,214.26,0,0
2022-11-19,9,206.86,0,0
2022-11-20,9,220.82,0,0
2022-11-21,9,266.44,1,0
2022-11-22,9,240.0,0,0
2022-11-23,9,295.63,0,1
2022-11-24,9,241.37,0,0
2022-11-25,9,227.49,0,0
2022-11-26,9,249.64,0,1
2022-11-27,9,249.95,1,0
2022-11-28,9,266.63,1,0
2022-11-29,9,286.34,0,1
2022-11-30,9,282.1,1,0
2022-12-01,9,238.0,0,0
2022-12-02,9,232.19,0,0
2022-12-03,9,242.56,1,0
2022-12-04,9,212.46,0,0
2022-12-05,9,229.18,0,0
2022-12-06,9,279.08,1,0
2022-12-07,9,296.13,0,1
2022-12-08,9,234.91,0,0
2022-12-09,9,263.52,1,0
2022-12-10,9,215.06,0,0
2022-12-11,9,219.76,0,0
2022-12-12,9,232.63,0,0
2022-12-13,9,248.89,0,0
2022-12-14,9,251.97,0,0
2022-12-15,9,247.03,0,0
2022-12-16,9,224.59,0,0
2022-12-17,9,217.7,0,0
2022-12-18,9,215.61,0,0
2022-12-19,9,234.44,0,0
2022-12-20,9,275.13,1,0
2022-12-21,9,259.14,0,0
2022-12-22,9,268.12,1,0
2022-12-23,9,263.36,0,1
2022-12-24,9,212.64,0,0
2022-12-25,9,216.35,0,0
2022-12-26,9,237.42,0,0
2022-12-27,9,247.91,0,0
2022-12-28,9,260.38,0,0
2022-12-29,9,268.55,1,0
2022-12-30,9,226.18,0,0
2022-12-31,9,240.68,1,0
2023-01-01,9,220.58,0,0
2023-01-02,9,234.08,0,0
2023-01-03,9,249.07,0,0
2023-01-04,9,259.7,0,0
2023-01-05,9,269.72,1,0
2023-01-06,9,228.62,0,0
2023-01-07,9,211.07,0,0
2023-01-08,9,219.39,0,0
2023-01-09,9,228.53,0,0
2023-01-10,9,276.89,1,0
2023-01-11,9,253.7,0,0
2023-01-12,9,292.41,0,1
2023-01-13,9,226.54,0,0
2023-01-14,9,253.54,1,0
2023-01-15,9,220.28,0,0
2023-01-16,9,232.93,0,0
2023-01-17,9,258.24,0,0
2023-01-18,9,326.64,1,1
2023-01-19,9,240.48,0,0
2023-01-20,9,228.74,0,0
2023-01-21,9,214.15,0,0
2023-01-22,9,209.58,0,0
2023-01-23,9,239.89,0,0
2023-01-24,9,256.37,0,0
2023-01-25,9,264.0,0,0
2023-01-26,9,246.15,0,0
2023-01-27,9,225.49,0,0
2023-01-28,9,220.14,0,0
2023-01-29,9,254.12,1,0
2023-01-30,9,313.75,1,1
2023-01-31,9,251.02,0,0
2023-02-01,9,254.33,0,0
2023-02-02,9,310.81,1,1
2023-02-03,9,229.77,0,0
2023-02-04,9,208.57,0,0
2023-02-05,9,254.1,1,0
2023-02-06,9,238.85,0,0
2023-02-07,9,254.52,0,0
2023-02-08,9,256.2,0,0
2023-02-09,9,292.4,0,1
2023-02-10,9,231.79,0,0
2023-02-11,9,243.63,1,0
2023-02-12,9,217.63,0,0
2023-02-13,9,231.86,0,0
2023-02-14,9,284.7,1,0
2023-02-15,9,250.86,0,0
2023-02-16,9,250.51,0,0
2023-02-17,9,234.4,0,0
2023-02-18,9,242.62,1,0
2023-02-19,9,220.0,0,0
2023-02-20,9,236.69,0,0
2023-02-21,9,296.72,0,1
2023-02-22,9,264.26,0,0
2023-02-23,9,237.01,0,0
2023-02-24,9,226.54,0,0
2023-02-25,9,256.03,0,1
2023-02-26,9,214.27,0,0
2023-02-27,9,234.54,0,0
2023-02-28,9,254.79,0,0
2023-03-01,9,255.17,0,0
2023-03-02,9,268.07,1,0
2023-03-03,9,272.85,1,0
2023-03-04,9,249.04,1,0
2023-03-05,9,222.18,0,0
2023-03-06,9,231.82,0,0
2023-03-07,9,254.3,0,0
2023-03-08,9,256.09,0,0
2023-03-09,9,236.7,0,0
2023-03-10,9,223.48,0,0
2023-03-11,9,222.04,0,0
2023-03-12,9,271.69,0,1
2023-03-13,9,239.5,0,0
2023-03-14,9,258.86,0,0
2023-03-15,9,256.48,0,0
2023-03-16,9,246.06,0,0
2023-03-17,9,264.64,1,0
2023-03-18,9,226.73,0,0
2023-03-19,9,228.83,0,0
2023-03-20,9,262.68,1,0
2023-03-21,9,253.36,0,0
2023-03-22,9,259.0,0,0
2023-03-23,9,245.54,0,0
2023-03-24,9,231.47,0,0
2023-03-25,9,222.87,0,0
2023-03-26,9,227.69,0,0
2023-03-27,9,246.79,0,0
2023-03-28,9,282.4,1,0
2023-03-29,9,251.14,0,0
2023-03-30,9,248.98,0,0
2023-03-31,9,239.3,0,0
2023-04-01,9,216.73,0,0
2023-04-02,9,256.46,1,0
2023-04-03,9,242.19,0,0
2023-04-04,9,285.35,1,0
2023-04-05,9,258.34,0,0
2023-04-06,9,272.92,1,0
2023-04-07,9,218.83,0,0
2023-04-08,9,213.9,0,0
2023-04-09,9,261.42,0,1
2023-04-10,9,284.55,0,1
2023-04-11,9,254.23,0,0
2023-04-12,9,286.06,1,0
2023-04-13,9,243.43,0,0
2023-04-14,9,233.87,0,0
2023-04-15,9,226.6,0,0
2023-04-16,9,229.04,0,0
2023-04-17,9,312.44,1,1
2023-04-18,9,247.72,0,0
2023-04-19,9,257.25,0,0
2023-04-20,9,257.98,0,0
2023-04-21,9,236.54,0,0
2023-04-22,9,212.48,0,0
2023-04-23,9,223.8,0,0
2023-04-24,9,241.58,0,0
2023-04-25,9,251.64,0,0
2023-04-26,9,247.81,0,0
2023-04-27,9,249.08,0,0
2023-04-28,9,227.34,0,0
2023-04-29,9,216.59,0,0
2023-04-30,9,222.65,0,0
2023-05-01,9,239.44,0,0
2023-05-02,9,255.75,0,0
2023-05-03,9,255.29,0,0
2023-05-04,9,277.84,1,0
2023-05-05,9,222.85,0,0
2023-05-06,9,222.42,0,0
2023-05-07,9,250.49,0,1
2023-05-08,9,279.01,0,1
2023-05-09,9,290.74,1,0
2023-05-10,9,284.76,1,0
2023-05-11,9,252.87,0,0
2023-05-12,9,237.76,0,0
2023-05-13,9,204.67,0,0
2023-05-14,9,224.37,0,0
2023-05-15,9,226.43,0,0
2023-05-16,9,285.91,1,0
2023-05-17,9,260.37,0,0
2023-05-18,9,267.23,1,0
2023-05-19,9,271.96,1,0
2023-05-20,9,252.99,1,0
2023-05-21,9,261.23,0,1
2023-05-22,9,248.49,0,0
2023-05-23,9,247.87,0,0
2023-05-24,9,294.61,0,1
2023-05-25,9,238.49,0,0
2023-05-26,9,241.69,0,0
2023-05-27,9,223.57,0,0
2023-05-28,9,229.12,0,0
2023-05-29,9,243.02,0,0
2023-05-30,9,300.07,0,1
2023-05-31,9,261.5,0,0
2023-06-01,9,251.69,0,0
2023-06-02,9,233.57,0,0
2023-06-03,9,249.22,1,0
2023-06-04,9,225.94,0,0
2023-06-05,9,243.23,0,0
2023-06-06,9,258.1,0,0
2023-06-07,9,254.07,0,0
2023-06-08,9,243.96,0,0
2023-06-09,9,268.8,1,0
2023-06-10,9,251.08,1,0
2023-06-11,9,229.45,0,0
2023-06-12,9,236.75,0,0
2023-06-13,9,250.53,0,0
2023-06-14,9,257.59,0,0
2023-06-15,9,249.93,0,0
2023-06-16,9,270.41,0,1
2023-06-17,9,229.43,0,0
2023-06-18,9,227.77,0,0
2023-06-19,9,251.81,0,0
2023-06-20,9,260.27,0,0
2023-06-21,9,290.1,0,1
2023-06-22,9,256.67,0,0
2023-06-23,9,226.54,0,0
2023-06-24,9,224.47,0,0
2023-06-25,9,223.35,0,0
2023-06-26,9,253.62,0,0
2023-06-27,9,265.8,0,0
2023-06-28,9,258.8,0,0
2023-06-29,9,251.1,0,0
2023-06-30,9,235.66,0,0
2023-07-01,9,227.98,0,0
2023-07-02,9,227.72,0,0
2023-07-03,9,238.14,0,0
2023-07-04,9,255.36,0,0
2023-07-05,9,292.84,1,0
2023-07-06,9,258.26,0,0
2023-07-07,9,236.92,0,0
2023-07-08,9,220.15,0,0
2023-07-09,9,271.17,0,1
2023-07-10,9,241.68,0,0
2023-07-11,9,293.75,1,0
2023-07-12,9,275.84,0,0
2023-07-13,9,290.64,0,1
2023-07-14,9,239.14,0,0
2023-07-15,9,220.64,0,0
2023-07-16,9,257.71,1,0
2023-07-17,9,244.11,0,0
2023-07-18,9,258.68,0,0
2023-07-19,9,305.87,1,0
2023-07-20,9,251.26,0,0
2023-07-21,9,238.42,0,0
2023-07-22,9,245.06,1,0
2023-07-23,9,230.78,0,0
2023-07-24,9,290.02,0,1
2023-07-25,9,257.36,0,0
2023-07-26,9,251.36,0,0
2023-07-27,9,292.95,0,1
2023-07-28,9,275.92,0,1
2023-07-29,9,258.68,1,0
2023-07-30,9,309.03,1,1
2023-07-31,9,272.76,1,0
2023-08-01,9,256.07,0,0
2023-08-02,9,288.43,1,0
2023-08-03,9,254.48,0,0
2023-08-04,9,238.58,0,0
2023-08-05,9,222.68,0,0
2023-08-06,9,233.22,0,0
2023-08-07,9,247.34,0,0
2023-08-08,9,290.91,1,0
2023-08-09,9,260.1,0,0
2023-08-10,9,251.43,0,0
2023-08-11,9,224.38,0,0
2023-08-12,9,256.94,1,0
2023-08-13,9,229.81,0,0
2023-08-14,9,246.3,0,0
2023-08-15,9,263.57,0,0
2023-08-16,9,266.89,0,0
2023-08-17,9,323.64,1,1
2023-08-18,9,237.13,0,0
2023-08-19,9,219.09,0,0
2023-08-20,9,227.11,0,0
2023-08-21,9,275.96,1,0
2023-08-22,9,297.72,0,1
2023-08-23,9,269.61,0,0
2023-08-24,9,251.25,0,0
2023-08-25,9,238.31,0,0
2023-08-26,9,257.05,1,0
2023-08-27,9,264.11,1,0
2023-08-28,9,280.57,1,0
2023-08-29,9,295.22,1,0
2023-08-30,9,285.13,1,0
2023-08-31,9,260.86,0,0
2023-09-01,9,275.22,1,0
2023-09-02,9,224.4,0,0
2023-09-03,9,231.91,0,0
2023-09-04,9,241.96,0,0
2023-09-05,9,282.36,1,0
2023-09-06,9,262.32,0,0
2023-09-07,9,282.54,1,0
2023-09-08,9,236.16,0,0
2023-09-09,9,222.37,0,0
2023-09-10,9,227.41,0,0
2023-09-11,9,246.71,0,0
2023-09-12,9,258.6,0,0
2023-09-13,9,269.08,0,0
2023-09-14,9,289.0,1,0
2023-09-15,9,250.19,0,0
2023-09-16,9,233.14,0,0
2023-09-17,9,232.64,0,0
2023-09-18,9,284.01,0,1
2023-09-19,9,264.27,0,0
2023-09-20,9,268.34,0,0
2023-09-21,9,253.37,0,0
2023-09-22,9,242.55,0,0
2023-09-23,9,220.87,0,0
2023-09-24,9,260.55,1,0
2023-09-25,9,250.24,0,0
2023-09-26,9,261.71,0,0
2023-09-27,9,266.03,0,0
2023-09-28,9,255.6,0,0
2023-09-29,9,234.81,0,0
2023-09-30,9,234.08,0,0
2023-10-01,9,227.03,0,0
2023-10-02,9,249.4,0,0
2023-10-03,9,295.57,1,0
2023-10-04,9,292.67,1,0
2023-10-05,9,287.0,1,0
2023-10-06,9,234.79,0,0
2023-10-07,9,235.52,0,0
2023-10-08,9,226.78,0,0
2023-10-09,9,244.89,0,0
2023-10-10,9,257.73,0,0
2023-10-11,9,260.97,0,0
2023-10-12,9,264.94,0,0
2023-10-13,9,272.4,1,0
2023-10-14,9,269.61,0,1
2023-10-15,9,229.54,0,0
2023-10-16,9,253.05,0,0
2023-10-17,9,300.08,0,1
2023-10-18,9,272.08,0,0
2023-10-19,9,292.98,0,1
2023-10-20,9,236.81,0,0
2023-10-21,9,233.05,0,0
2023-10-22,9,237.49,0,0
2023-10-23,9,251.85,0,0
2023-10-24,9,259.3,0,0
2023-10-25,9,266.23,0,0
2023-10-26,9,298.47,0,1
2023-10-27,9,266.14,1,0
2023-10-28,9,236.47,0,0
2023-10-29,9,221.51,0,0
2023-10-30,9,275.32,1,0
2023-10-31,9,292.35,1,0
2023-11-01,9,284.59,1,0
2023-11-02,9,251.06,0,0
2023-11-03,9,243.86,0,0
2023-11-04,9,230.11,0,0
2023-11-05,9,241.74,0,0
2023-11-06,9,287.29,1,0
2023-11-07,9,267.41,0,0
2023-11-08,9,340.73,1,1
2023-11-09,9,258.72,0,0
2023-11-10,9,227.81,0,0
2023-11-11,9,253.34,1,0
2023-11-12,9,234.73,0,0
2023-11-13,9,282.99,1,0
2023-11-14,9,267.05,0,0
2023-11-15,9,265.05,0,0
2023-11-16,9,263.43,0,0
2023-11-17,9,278.85,1,0
2023-11-18,9,235.35,0,0
2023-11-19,9,239.52,0,0
2023-11-20,9,247.47,0,0
2023-11-21,9,271.33,0,0
2023-11-22,9,270.59,0,0
2023-11-23,9,261.65,0,0
2023-11-24,9,283.61,0,1
2023-11-25,9,230.41,0,0
2023-11-26,9,260.62,1,0
2023-11-27,9,250.2,0,0
2023-11-28,9,301.23,1,0
2023-11-29,9,268.0,0,0
2023-11-30,9,293.91,1,0
2023-12-01,9,245.82,0,0
2023-12-02,9,229.87,0,0
2023-12-03,9,272.22,1,0
2023-12-04,9,249.18,0,0
2023-12-05,9,274.2,0,0
2023-12-06,9,302.73,1,0
2023-12-07,9,259.71,0,0
2023-12-08,9,268.04,1,0
2023-12-09,9,231.27,0,0
2023-12-10,9,234.61,0,0
2023-12-11,9,245.02,0,0
2023-12-12,9,265.91,0,0
2023-12-13,9,306.89,0,1
2023-12-14,9,263.07,0,0
2023-12-15,9,249.36,0,0
2023-12-16,9,225.93,0,0
2023-12-17,9,244.54,0,0
2023-12-18,9,281.02,1,0
2023-12-19,9,262.47,0,0
2023-12-20,9,275.05,0,0
2023-12-21,9,328.26,1,1
2023-12-22,9,242.77,0,0
2023-12-23,9,260.39,1,0
2023-12-24,9,232.24,0,0
2023-12-25,9,255.63,0,0
2023-12-26,9,266.27,0,0
2023-12-27,9,264.43,0,0
2023-12-28,9,293.59,1,0
2023-12-29,9,237.51,0,0
2023-12-30,9,227.0,0,0
2023-12-31,9,242.64,0,0
2022-01-01,10,165.84,0,0
2022-01-02,10,203.16,1,0
2022-01-03,10,185.63,0,0
2022-01-04,10,235.37,1,0
2022-01-05,10,243.31,1,0
